From;To;Source
cs+class://Umbraco/Web/Mvc/SurfaceController;cs+class://Umbraco/Web/Mvc/PluginController;(not implemented)
cs+class://Umbraco/Web/Mvc/SurfaceControllerResolver;cs+class://Umbraco/Core/ObjectResolution/ManyObjectsResolverBase[2];(not implemented)
cs+class://Umbraco/Web/Routing/RoutableAttemptEventArgs;cs+class://Umbraco/Web/Routing/UmbracoRequestEventArgs;(not implemented)
cs+class://Umbraco/Web/Routing/SiteDomainHelperResolver;cs+class://Umbraco/Core/ObjectResolution/SingleObjectResolverBase[2];(not implemented)
cs+class://Umbraco/Web/Routing/UrlProviderResolver;cs+class://Umbraco/Core/ObjectResolution/ManyObjectsResolverBase[2];(not implemented)
cs+class://Umbraco/Web/Trees/PartialViewMacrosTree;cs+class://Umbraco/Web/Trees/PartialViewsTree;(not implemented)
cs+class://Umbraco/Web/Trees/PartialViewsTree;cs+class://umbraco/cms/presentation/Trees/FileSystemTree;(not implemented)
cs+class://umbraco/XsltExtensionAttribute;cs+class://Umbraco/Core/Macros/XsltExtensionAttribute;(not implemented)
cs+class://Umbraco/Web/PublishedCache/XmlPublishedCache/XmlPublishedProperty;cs+class://Umbraco/Core/Models/PublishedContent/PublishedPropertyBase;(not implemented)
cs+class://Umbraco/Web/Mvc/FilteredControllerFactoriesResolver;cs+class://Umbraco/Core/ObjectResolution/ManyObjectsResolverBase[2];(not implemented)
cs+class://Umbraco/Web/Mvc/RenderMvcController;cs+class://Umbraco/Web/Mvc/UmbracoController;(not implemented)
cs+class://Umbraco/Web/UmbracoUserControl;cs+class://Umbraco/Web/UI/Controls/UmbracoUserControl;(not implemented)
cs+class://Umbraco/Web/WebApi/UmbracoAuthorizedApiController;cs+class://Umbraco/Web/WebApi/UmbracoApiController;(not implemented)
cs+class://Umbraco/Web/WebBootManager;cs+class://Umbraco/Core/CoreBootManager;(not implemented)
cs+class://Umbraco/Web/Routing/ContentLastChanceFinderResolver;cs+class://Umbraco/Core/ObjectResolution/SingleObjectResolverBase[2];(not implemented)
cs+class://Umbraco/Web/Media/ThumbnailProviders/ThumbnailProvidersResolver;cs+class://Umbraco/Core/ObjectResolution/ManyObjectsResolverBase[2];(not implemented)
cs+class://Umbraco/Web/Routing/ContentFinderResolver;cs+class://Umbraco/Core/ObjectResolution/ManyObjectsResolverBase[2];(not implemented)
cs+class://umbraco/page/PagePublishedProperty;cs+class://Umbraco/Core/Models/PublishedContent/PublishedPropertyBase;(not implemented)
cs+class://umbraco/settings/EditDictionaryItem/languageTextbox;cs+class://System/Web/UI/WebControls/TextBox;(not implemented)
cs+class://umbraco/cms/presentation/Trees/BaseMediaTree;cs+class://umbraco/cms/presentation/Trees/BaseTree;(not implemented)
cs+class://umbraco/loadDLRScripts;cs+class://umbraco/cms/presentation/Trees/FileSystemTree;(not implemented)
cs+class://umbraco/loadRelationTypes;cs+class://umbraco/cms/presentation/Trees/BaseTree;(not implemented)
cs+class://umbraco/cms/presentation/Trees/MediaRecycleBin;cs+class://umbraco/cms/presentation/Trees/BaseMediaTree;(not implemented)
cs+class://umbraco/cms/presentation/Trees/BaseContentTree;cs+class://umbraco/cms/presentation/Trees/BaseTree;(not implemented)
cs+class://umbraco/cms/presentation/Trees/ContentRecycleBin;cs+class://umbraco/cms/presentation/Trees/BaseContentTree;(not implemented)
cs+class://umbraco/cms/presentation/Trees/FileSystemTree;cs+class://umbraco/cms/presentation/Trees/BaseTree;(not implemented)
cs+class://umbraco/loadContent;cs+class://umbraco/cms/presentation/Trees/BaseContentTree;(not implemented)
cs+class://umbraco/loadcontentItemType;cs+class://umbraco/cms/presentation/Trees/BaseTree;(not implemented)
cs+class://umbraco/loadDataTypes;cs+class://umbraco/cms/presentation/Trees/BaseTree;(not implemented)
cs+class://umbraco/loadDictionary;cs+class://umbraco/cms/presentation/Trees/BaseTree;(not implemented)
cs+class://umbraco/loadLanguages;cs+class://umbraco/cms/presentation/Trees/BaseTree;(not implemented)
cs+class://umbraco/loadMacros;cs+class://umbraco/cms/presentation/Trees/BaseTree;(not implemented)
cs+class://umbraco/loadMedia;cs+class://umbraco/cms/presentation/Trees/BaseMediaTree;(not implemented)
cs+class://umbraco/loadMediaTypes;cs+class://umbraco/cms/presentation/Trees/BaseTree;(not implemented)
cs+class://umbraco/loadMemberGroups;cs+class://umbraco/cms/presentation/Trees/BaseTree;(not implemented)
cs+class://umbraco/loadMembers;cs+class://umbraco/cms/presentation/Trees/BaseTree;(not implemented)
cs+class://umbraco/loadMemberTypes;cs+class://umbraco/cms/presentation/Trees/BaseTree;(not implemented)
cs+class://umbraco/loadNodeTypes;cs+class://umbraco/cms/presentation/Trees/BaseTree;(not implemented)
cs+class://umbraco/loadPackages;cs+class://umbraco/cms/presentation/Trees/BaseTree;(not implemented)
cs+class://umbraco/loadPython;cs+class://umbraco/loadDLRScripts;(not implemented)
cs+class://umbraco/loadScripts;cs+class://umbraco/cms/presentation/Trees/FileSystemTree;(not implemented)
cs+class://umbraco/loadStylesheetProperty;cs+class://umbraco/cms/presentation/Trees/BaseTree;(not implemented)
cs+class://umbraco/loadStylesheets;cs+class://umbraco/cms/presentation/Trees/BaseTree;(not implemented)
cs+class://umbraco/loadTemplates;cs+class://umbraco/cms/presentation/Trees/BaseTree;(not implemented)
cs+class://umbraco/loadOpenTasks;cs+class://umbraco/cms/presentation/Trees/BaseTree;(not implemented)
cs+class://umbraco/loadYourTasks;cs+class://umbraco/cms/presentation/Trees/BaseTree;(not implemented)
cs+class://umbraco/loadUsers;cs+class://umbraco/cms/presentation/Trees/BaseTree;(not implemented)
cs+class://umbraco/loadXslt;cs+class://umbraco/cms/presentation/Trees/FileSystemTree;(not implemented)
cs+class://umbraco/cms/presentation/Trees/NullTree;cs+class://umbraco/cms/presentation/Trees/BaseTree;(not implemented)
cs+class://umbraco/cms/presentation/Trees/LegacyTree;cs+class://umbraco/cms/presentation/Trees/BaseTree;(not implemented)
cs+class://umbraco/cms/presentation/Trees/TreeService;cs+class://umbraco/uicontrols/TreeUrlGenerator;(not implemented)
cs+class://umbraco/cms/presentation/Trees/UserPermissions;cs+class://umbraco/cms/presentation/Trees/BaseTree;(not implemented)
cs+class://umbraco/cms/presentation/Trees/UserTypes;cs+class://umbraco/cms/presentation/Trees/BaseTree;(not implemented)
cs+class://umbraco/presentation/urlRewriter/UrlRewriterFormWriter;cs+class://System/Web/UI/HtmlTextWriter;(not implemented)
cs+class://umbraco/presentation/webservices/getRegExpDetailsCompletedEventArgs;cs+class://System/ComponentModel/AsyncCompletedEventArgs;(not implemented)
cs+class://umbraco/presentation/webservices/ListAllAsXmlCompletedEventArgs;cs+class://System/ComponentModel/AsyncCompletedEventArgs;(not implemented)
cs+class://umbraco/presentation/webservices/listRegExpCompletedEventArgs;cs+class://System/ComponentModel/AsyncCompletedEventArgs;(not implemented)
cs+class://Umbraco/Web/org/umbraco/update/CheckUpgradeCompletedEventArgs;cs+class://System/ComponentModel/AsyncCompletedEventArgs;(not implemented)
cs+class://Umbraco/Web/WebServices/UmbracoAuthorizedHttpHandler;cs+class://Umbraco/Web/WebServices/UmbracoHttpHandler;(not implemented)
cs+class://Umbraco/Web/WebServices/UmbracoAuthorizedWebService;cs+class://Umbraco/Web/WebServices/UmbracoWebService;(not implemented)
cs+class://umbraco/businesslogic/Exceptions/FileSecurityException;cs+class://Umbraco/Core/IO/FileSecurityException;(not implemented)
cs+class://umbraco/businesslogic/Exceptions/UserAuthorizationException;cs+class://System/Exception;(not implemented)
cs+class://umbraco/BusinessLogic/Utils/EncodedStringWriter;cs+class://System/IO/StringWriter;(not implemented)
cs+class://umbraco/cms/businesslogic/datatype/FileHandlerData;cs+class://umbraco/cms/businesslogic/datatype/DefaultData;(not implemented)
cs+class://umbraco/cms/businesslogic/Files/NotAnImageException;cs+class://System/Exception;(not implemented)
cs+class://umbraco/cms/businesslogic/macro/MacroEngineException;cs+class://System/Exception;(not implemented)
cs+class://umbraco/cms/businesslogic/Content;cs+class://umbraco/cms/businesslogic/CMSNode;(not implemented)
cs+class://umbraco/cms/businesslogic/contentitem/ContentItem;cs+class://umbraco/cms/businesslogic/Content;(not implemented)
cs+class://umbraco/cms/businesslogic/contentitem/ContentItemType;cs+class://umbraco/cms/businesslogic/ContentType;(not implemented)
cs+class://umbraco/cms/businesslogic/ContentType;cs+class://umbraco/cms/businesslogic/CMSNode;(not implemented)
cs+class://umbraco/cms/businesslogic/datatype/DataTypeDefinition;cs+class://umbraco/cms/businesslogic/CMSNode;(not implemented)
cs+class://umbraco/cms/businesslogic/media/Media;cs+class://umbraco/cms/businesslogic/Content;(not implemented)
cs+class://umbraco/cms/businesslogic/media/MediaType;cs+class://umbraco/cms/businesslogic/ContentType;(not implemented)
cs+class://umbraco/cms/businesslogic/member/Member;cs+class://umbraco/cms/businesslogic/Content;(not implemented)
cs+class://umbraco/cms/businesslogic/member/MemberGroup;cs+class://umbraco/cms/businesslogic/CMSNode;(not implemented)
cs+class://umbraco/cms/businesslogic/member/MemberType;cs+class://umbraco/cms/businesslogic/ContentType;(not implemented)
cs+class://umbraco/cms/businesslogic/packager/repositories/CategoriesCompletedEventArgs;cs+class://System/ComponentModel/AsyncCompletedEventArgs;(not implemented)
cs+class://umbraco/cms/businesslogic/packager/repositories/NitrosCompletedEventArgs;cs+class://System/ComponentModel/AsyncCompletedEventArgs;(not implemented)
cs+class://umbraco/cms/businesslogic/packager/repositories/NitrosByVersionCompletedEventArgs;cs+class://System/ComponentModel/AsyncCompletedEventArgs;(not implemented)
cs+class://umbraco/cms/businesslogic/packager/repositories/NitrosCategorizedCompletedEventArgs;cs+class://System/ComponentModel/AsyncCompletedEventArgs;(not implemented)
cs+class://umbraco/cms/businesslogic/packager/repositories/NitrosCategorizedByVersionCompletedEventArgs;cs+class://System/ComponentModel/AsyncCompletedEventArgs;(not implemented)
cs+class://umbraco/cms/businesslogic/packager/repositories/StarterKitsCompletedEventArgs;cs+class://System/ComponentModel/AsyncCompletedEventArgs;(not implemented)
cs+class://umbraco/cms/businesslogic/packager/repositories/StarterKitModulesCategorizedCompletedEventArgs;cs+class://System/ComponentModel/AsyncCompletedEventArgs;(not implemented)
cs+class://umbraco/cms/businesslogic/packager/repositories/StarterKitModulesCompletedEventArgs;cs+class://System/ComponentModel/AsyncCompletedEventArgs;(not implemented)
cs+class://umbraco/cms/businesslogic/packager/repositories/authenticateCompletedEventArgs;cs+class://System/ComponentModel/AsyncCompletedEventArgs;(not implemented)
cs+class://umbraco/cms/businesslogic/packager/repositories/fetchPackageByVersionCompletedEventArgs;cs+class://System/ComponentModel/AsyncCompletedEventArgs;(not implemented)
cs+class://umbraco/cms/businesslogic/packager/repositories/fetchPackageCompletedEventArgs;cs+class://System/ComponentModel/AsyncCompletedEventArgs;(not implemented)
cs+class://umbraco/cms/businesslogic/packager/repositories/fetchProtectedPackageCompletedEventArgs;cs+class://System/ComponentModel/AsyncCompletedEventArgs;(not implemented)
cs+class://umbraco/cms/businesslogic/packager/repositories/SubmitPackageCompletedEventArgs;cs+class://System/ComponentModel/AsyncCompletedEventArgs;(not implemented)
cs+class://umbraco/cms/businesslogic/packager/repositories/PackageByGuidCompletedEventArgs;cs+class://System/ComponentModel/AsyncCompletedEventArgs;(not implemented)
cs+class://umbraco/cms/businesslogic/packager/repositories/SkinByGuidCompletedEventArgs;cs+class://System/ComponentModel/AsyncCompletedEventArgs;(not implemented)
cs+class://umbraco/cms/businesslogic/packager/repositories/SkinsCompletedEventArgs;cs+class://System/ComponentModel/AsyncCompletedEventArgs;(not implemented)
cs+class://umbraco/cms/businesslogic/RecycleBin;cs+class://umbraco/cms/businesslogic/CMSNode;(not implemented)
cs+class://umbraco/cms/businesslogic/template/Template;cs+class://umbraco/cms/businesslogic/CMSNode;(not implemented)
cs+class://umbraco/cms/businesslogic/web/Document;cs+class://umbraco/cms/businesslogic/Content;(not implemented)
cs+class://umbraco/cms/businesslogic/web/DocumentType;cs+class://umbraco/cms/businesslogic/ContentType;(not implemented)
cs+class://umbraco/cms/businesslogic/web/StyleSheet;cs+class://umbraco/cms/businesslogic/CMSNode;(not implemented)
cs+class://umbraco/cms/businesslogic/web/StylesheetProperty;cs+class://umbraco/cms/businesslogic/CMSNode;(not implemented)
cs+class://umbraco/editorControls/AbstractJsonPrevalueEditor;cs+class://umbraco/editorControls/AbstractPrevalueEditor;(not implemented)
cs+class://umbraco/editorControls/AbstractPrevalueEditor;cs+class://System/Web/UI/WebControls/WebControl;(not implemented)
cs+class://umbraco/editorControls/PickerRelations/PickerRelationsPreValueEditor;cs+class://umbraco/editorControls/AbstractJsonPrevalueEditor;(not implemented)
cs+class://umbraco/editorControls/BaseTreePickerEditor;cs+class://umbraco/uicontrols/TreePicker/BaseTreePicker;(not implemented)
cs+class://umbraco/editorControls/CsvToXmlData;cs+class://umbraco/cms/businesslogic/datatype/DefaultData;(not implemented)
cs+class://umbraco/editorControls/datepicker/DateData;cs+class://umbraco/cms/businesslogic/datatype/DefaultData;(not implemented)
cs+class://umbraco/editorControls/DefaultDataKeyValue;cs+class://umbraco/cms/businesslogic/datatype/DefaultData;(not implemented)
cs+class://umbraco/editorControls/imagecropper/DataTypeData;cs+class://umbraco/cms/businesslogic/datatype/DefaultData;(not implemented)
cs+class://umbraco/editorControls/mediaChooser;cs+class://umbraco/editorControls/BaseTreePickerEditor;(not implemented)
cs+class://umbraco/editorControls/MultiNodeTreePicker/FilteredContentTree;cs+class://umbraco/cms/presentation/Trees/BaseContentTree;(not implemented)
cs+class://umbraco/editorControls/MultiNodeTreePicker/FilteredMediaTree;cs+class://umbraco/cms/presentation/Trees/BaseMediaTree;(not implemented)
cs+class://umbraco/editorControls/MultipleTextstring/MultipleTextstringOptions;cs+class://umbraco/editorControls/AbstractOptions;(not implemented)
cs+class://umbraco/editorControls/MultipleTextstring/MultipleTextstringPrevalueEditor;cs+class://umbraco/editorControls/AbstractJsonPrevalueEditor;(not implemented)
cs+class://umbraco/editorControls/numberfield/DataInteger;cs+class://umbraco/cms/businesslogic/datatype/DefaultData;(not implemented)
cs+class://umbraco/editorControls/pagePicker;cs+class://umbraco/editorControls/BaseTreePickerEditor;(not implemented)
cs+class://umbraco/editorControls/relatedlinks/RelatedLinksData;cs+class://umbraco/cms/businesslogic/datatype/DefaultData;(not implemented)
cs+class://umbraco/editorControls/Slider/SliderDataType;cs+class://umbraco/cms/businesslogic/datatype/AbstractDataEditor;(not implemented)
cs+class://umbraco/editorControls/Slider/SliderOptions;cs+class://umbraco/editorControls/AbstractOptions;(not implemented)
cs+class://umbraco/editorControls/Slider/SliderPrevalueEditor;cs+class://umbraco/editorControls/AbstractJsonPrevalueEditor;(not implemented)
cs+class://umbraco/editorControls/userControlGrapper/usercontrolData;cs+class://umbraco/cms/businesslogic/datatype/DefaultData;(not implemented)
cs+class://umbraco/editorControls/tinyMCE3/webcontrol/TinyMCEWebControl;cs+class://System/Web/UI/WebControls/TextBox;(not implemented)
cs+class://umbraco/editorControls/XmlData;cs+class://umbraco/cms/businesslogic/datatype/DefaultData;(not implemented)
cs+class://umbraco/editorControls/XPathCheckBoxList/XPathCheckBoxListOptions;cs+class://umbraco/editorControls/AbstractOptions;(not implemented)
cs+class://umbraco/editorControls/XPathCheckBoxList/XPathCheckBoxListPreValueEditor;cs+class://umbraco/editorControls/AbstractJsonPrevalueEditor;(not implemented)
cs+class://umbraco/editorControls/XPathDropDownList/XPathDropDownListOptions;cs+class://umbraco/editorControls/AbstractOptions;(not implemented)
cs+class://umbraco/editorControls/XPathDropDownList/XPathDropDownListPreValueEditor;cs+class://umbraco/editorControls/AbstractJsonPrevalueEditor;(not implemented)
cs+class://umbraco/providers/UsersMembershipUser;cs+class://System/Web/Security/MembershipUser;(not implemented)
cs+class://umbraco/DataLayer/SqlHelperException;cs+class://umbraco/UmbracoException;(not implemented)
cs+class://umbraco/DataLayer/SqlHelpers/MySql/MySqlInstaller;cs+class://umbraco/DataLayer/Utility/Installer/DefaultInstallerUtility[1];(not implemented)
cs+class://umbraco/DataLayer/SqlHelpers/MySql/MySqlParser;cs+class://umbraco/DataLayer/SqlParser;(not implemented)
cs+class://umbraco/DataLayer/SqlHelpers/MySql/MySqlUtility;cs+class://umbraco/DataLayer/Utility/DefaultUtility[1];(not implemented)
cs+class://umbraco/DataLayer/SqlHelpers/SqlServer/SqlServerTableUtility;cs+class://umbraco/DataLayer/Utility/Table/DefaultTableUtility[1];(not implemented)
cs+class://umbraco/DataLayer/SqlHelpers/SqlServer/SqlServerInstaller;cs+class://umbraco/DataLayer/Utility/Installer/DefaultInstallerUtility[1];(not implemented)
cs+class://umbraco/DataLayer/SqlHelpers/SqlServer/SqlServerUtility;cs+class://umbraco/DataLayer/Utility/DefaultUtility[1];(not implemented)
cs+class://umbraco/UmbracoException;cs+class://System/Exception;(not implemented)
cs+class://umbraco/DataLayer/Utility/Installer/DefaultInstallerUtility[1];cs+class://umbraco/DataLayer/Utility/BaseUtility[1];(not implemented)
cs+class://umbraco/DataLayer/Utility/Table/DefaultTableUtility[1];cs+class://umbraco/DataLayer/Utility/BaseUtility[1];(not implemented)
cs+class://umbraco/DataLayer/SqlHelpers/MySql/MySqlDataReader;cs+class://umbraco/DataLayer/RecordsReaderAdapter[1];(not implemented)
cs+class://umbraco/DataLayer/SqlHelpers/MySql/MySqlHelper;cs+class://umbraco/DataLayer/SqlHelper[1];(not implemented)
cs+class://umbraco/DataLayer/SqlHelpers/MySql/MySqlParameter;cs+class://umbraco/DataLayer/SqlParameterAdapter[1];(not implemented)
cs+class://umbraco/DataLayer/SqlHelpers/SqlServer/SqlServerDataReader;cs+class://umbraco/DataLayer/RecordsReaderAdapter[1];(not implemented)
cs+class://umbraco/DataLayer/SqlHelpers/SqlServer/SqlServerHelper;cs+class://umbraco/DataLayer/SqlHelper[1];(not implemented)
cs+class://umbraco/DataLayer/SqlHelpers/SqlServer/SqlServerParameter;cs+class://umbraco/DataLayer/SqlParameterAdapter[1];(not implemented)
cs+class://umbraco/uicontrols/UmbracoClientDependencyLoader;cs+class://ClientDependency/Core/Controls/ClientDependencyLoader;(not implemented)
cs+class://SqlCE4Umbraco/SqlCeDataReaderHelper;cs+class://umbraco/DataLayer/RecordsReaderAdapter[1];(not implemented)
cs+class://SqlCE4Umbraco/SqlCEHelper;cs+class://umbraco/DataLayer/SqlHelper[1];(not implemented)
cs+class://SqlCE4Umbraco/SqlCEInstaller;cs+class://umbraco/DataLayer/Utility/Installer/DefaultInstallerUtility[1];(not implemented)
cs+class://SqlCE4Umbraco/SqlCEParameter;cs+class://umbraco/DataLayer/SqlParameterAdapter[1];(not implemented)
cs+class://SqlCE4Umbraco/SqlCeProviderException;cs+class://System/Exception;(not implemented)
cs+class://SqlCE4Umbraco/SqlCETableUtility;cs+class://umbraco/DataLayer/Utility/Table/DefaultTableUtility[1];(not implemented)
cs+class://SqlCE4Umbraco/SqlCEUtility;cs+class://umbraco/DataLayer/Utility/DefaultUtility[1];(not implemented)
