direct?;source;from;to;from declaration
True;Assignment;cs+class://Castle/MicroKernel/Arguments;cs+interface://System/Collections/IDictionary;GetExtendedProperties in Castle.MicroKernel.Handlers.DefaultGenericHandler
True;Assignment;cs+class://Castle/MicroKernel/Arguments;cs+interface://System/Collections/IDictionary;CustomDependencies in Castle.Core.ComponentModel
True;Assignment;cs+class://Castle/MicroKernel/Arguments;cs+interface://System/Collections/IDictionary;ExtendedProperties in Castle.Core.ComponentModel
True;Parameter;cs+class://Castle/MicroKernel/Arguments;cs+interface://System/Collections/IDictionary;No_resolvable_constructor_with_inline_arguments in CastleTests.HelpfulExceptionsOnResolveTestCase
True;Return;cs+class://Castle/MicroKernel/Arguments;cs+interface://System/Collections/IDictionary;GetArguments in CastleTests.Facilities.TypedFactory.Selectors.SelectorByClosedArgumentType
True;Return;cs+class://Castle/MicroKernel/Arguments;cs+interface://System/Collections/IDictionary;GetArguments in Castle.Windsor.Tests.Facilities.TypedFactory.Selectors.SelectorById
True;Parameter;cs+class://Castle/MicroKernel/Arguments;cs+interface://System/Collections/IDictionary;Typed_arguments_work_for_DynamicParameters_mixed2 in CastleTests.TypedParametersTestCase
True;Parameter;cs+class://Castle/MicroKernel/Arguments;cs+interface://System/Collections/IDictionary;Resolve_all_when_dependency_is_missing_throws_DependencyResolverException in CastleTests.MicroKernelTestCase
True;Parameter;cs+class://Castle/MicroKernel/Arguments;cs+interface://System/Collections/IDictionary;Parameter_takes_precedence_over_registered_service in Castle.MicroKernel.Tests.RuntimeParametersTestCase
True;Parameter;cs+class://Castle/MicroKernel/Arguments;cs+interface://System/Collections/IDictionary;Open_generic_component_with_generic_and_non_generic_service__generic_first_resolve_by_key_Object_throws_friendly_message in CastleTests.Windsor.Tests.MultiServiceGenericComponentsTestCase
True;Parameter;cs+class://Castle/MicroKernel/Arguments;cs+interface://System/Collections/IDictionary;ResolveExtension in Castle.Facilities.WcfIntegration.WcfServiceKeyExtension
True;Parameter;cs+class://Castle/MicroKernel/Arguments;cs+interface://System/Collections/IDictionary;GetInstance in Castle.Facilities.WcfIntegration.WindsorInstanceProvider
True;Cast;cs+class://Castle/MicroKernel/Arguments;cs+interface://System/ICloneable;Custom_stores_get_picked_over_default_ones_in_clone in Castle.Windsor.Tests.MicroKernel.ArgumentsTestCase
True;Parameter;cs+class://Castle/MicroKernel/Arguments/ArgumentsComparer;cs+interface://System/Collections/Generic/IEqualityComparer[1];Arguments in Castle.MicroKernel.Arguments
False;Parameter;cs+class://Castle/MicroKernel/Arguments/ArgumentsComparerExtended;cs+class://Castle/MicroKernel/Arguments/ArgumentsComparer;Arguments in Castle.MicroKernel.Arguments
False;ThisChangingType;cs+class://Castle/MicroKernel/ComponentActivator/NoResolvableConstructorFoundException;cs+class://Castle/MicroKernel/ComponentActivator/ComponentActivatorException;ComponentResolutionException in Castle.MicroKernel.ComponentResolutionException
False;ThisChangingType;cs+class://Castle/MicroKernel/ComponentActivator/NoResolvableConstructorFoundException;cs+class://Castle/MicroKernel/ComponentActivator/ComponentActivatorException;ComponentResolutionException in Castle.MicroKernel.ComponentResolutionException
False;ThisChangingType;cs+class://Castle/MicroKernel/ComponentActivator/NoResolvableConstructorFoundException;cs+class://Castle/MicroKernel/ComponentActivator/ComponentActivatorException;ComponentResolutionException in Castle.MicroKernel.ComponentResolutionException
False;ThisChangingType;cs+class://Castle/MicroKernel/ComponentActivator/NoResolvableConstructorFoundException;cs+class://Castle/MicroKernel/ComponentActivator/ComponentActivatorException;ComponentResolutionException in Castle.MicroKernel.ComponentResolutionException
False;ThisChangingType;cs+class://Castle/MicroKernel/ComponentActivator/NoResolvableConstructorFoundException;cs+class://Castle/MicroKernel/ComponentActivator/ComponentActivatorException;ComponentResolutionException in Castle.MicroKernel.ComponentResolutionException
False;ThisChangingType;cs+class://Castle/MicroKernel/ComponentActivator/NoResolvableConstructorFoundException;cs+class://Castle/MicroKernel/ComponentActivator/ComponentActivatorException;ComponentResolutionException in Castle.MicroKernel.ComponentResolutionException
True;Parameter;cs+class://Castle/MicroKernel/Handlers/ComponentLifecycleExtension;cs+interface://Castle/MicroKernel/Handlers/IResolveExtension;GetDynamicParametersExtension in Castle.MicroKernel.ModelBuilder.Descriptors.DynamicParametersDescriptor
True;Parameter;cs+class://Castle/MicroKernel/Handlers/DependencyInspector;cs+interface://Castle/MicroKernel/Handlers/IDependencyInspector;InspectServiceDependency in Castle.MicroKernel.Handlers.DependencyInspector
True;Parameter;cs+class://Castle/MicroKernel/Handlers/DependencyInspector;cs+interface://Castle/MicroKernel/Handlers/IDependencyInspector;InspectServiceDependency in Castle.MicroKernel.Handlers.DependencyInspector
True;Parameter;cs+class://Castle/MicroKernel/Handlers/DependencyInspector;cs+interface://Castle/MicroKernel/Handlers/IDependencyInspector;InspectServiceOverrideDependency in Castle.MicroKernel.Handlers.DependencyInspector
True;Parameter;cs+class://Castle/MicroKernel/Handlers/DependencyInspector;cs+interface://Castle/MicroKernel/Handlers/IDependencyInspector;UnresolvableHandlerException in Castle.MicroKernel.Handlers.DefaultHandler
True;Parameter;cs+class://Castle/MicroKernel/Handlers/DependencyInspector;cs+interface://Castle/MicroKernel/Handlers/IDependencyInspector;GetStatusDetails in Castle.Windsor.Diagnostics.Helpers.DefaultComponentViewBuilder
False;Parameter;cs+class://Castle/MicroKernel/Handlers/ExtendedHandler;cs+class://Castle/MicroKernel/Handlers/DefaultHandler;Init in Castle.MicroKernel.Handlers.ExtendedHandler
False;Parameter;cs+class://Castle/MicroKernel/Handlers/ExtendedHandler;cs+class://Castle/MicroKernel/Handlers/DefaultHandler;Init in Castle.MicroKernel.Handlers.ExtendedHandler
False;ThisChangingType;cs+class://Castle/MicroKernel/Handlers/ExtendedHandler;cs+class://Castle/MicroKernel/Handlers/DefaultHandler;ObtainDependencyDetails in Castle.MicroKernel.Handlers.AbstractHandler
False;ThisChangingType;cs+class://Castle/MicroKernel/Handlers/ExtendedHandler;cs+class://Castle/MicroKernel/Handlers/DefaultHandler;IsBeingResolvedInContext in Castle.MicroKernel.Handlers.AbstractHandler
False;ThisChangingType;cs+class://Castle/MicroKernel/Handlers/ExtendedHandler;cs+class://Castle/MicroKernel/Handlers/DefaultHandler;HasValidComponentFromResolver in Castle.MicroKernel.Handlers.AbstractHandler
False;ThisChangingType;cs+class://Castle/MicroKernel/Handlers/ExtendedHandler;cs+class://Castle/MicroKernel/Handlers/DefaultHandler;HasValidComponentFromResolver in Castle.MicroKernel.Handlers.AbstractHandler
True;ThisChangingType;cs+class://Castle/MicroKernel/Handlers/ExtendedHandler;cs+class://Castle/MicroKernel/Handlers/DefaultHandler;ResolveCore in Castle.MicroKernel.Handlers.DefaultHandler
True;ThisChangingType;cs+class://Castle/MicroKernel/Handlers/ExtendedHandler;cs+class://Castle/MicroKernel/Handlers/DefaultHandler;ResolveCore in Castle.MicroKernel.Handlers.DefaultHandler
False;Return;cs+class://Castle/MicroKernel/Handlers/ExtendedHandler;cs+class://Castle/MicroKernel/Handlers/DefaultHandler;CreateHandler in Castle.MicroKernel.Handlers.DefaultHandlerFactory
False;Parameter;cs+class://Castle/MicroKernel/Handlers/GenericHandlerTypeMismatchException;cs+class://Castle/MicroKernel/Handlers/HandlerException;Resolve in Castle.MicroKernel.Handlers.DefaultGenericHandler
True;ThisChangingType;cs+class://Castle/MicroKernel/Handlers/GenericHandlerTypeMismatchException;cs+class://Castle/MicroKernel/Handlers/HandlerException;HandlerException in Castle.MicroKernel.Handlers.HandlerException
True;ThisChangingType;cs+class://Castle/MicroKernel/Handlers/GenericHandlerTypeMismatchException;cs+class://Castle/MicroKernel/Handlers/HandlerException;HandlerException in Castle.MicroKernel.Handlers.HandlerException
True;ThisChangingType;cs+class://Castle/MicroKernel/Handlers/GenericHandlerTypeMismatchException;cs+class://Castle/MicroKernel/Handlers/HandlerException;HandlerException in Castle.MicroKernel.Handlers.HandlerException
True;Parameter;cs+class://Castle/MicroKernel/DefaultKernel;cs+interface://Castle/MicroKernel/IKernel;DefaultKernel in Castle.MicroKernel.DefaultKernel
True;Parameter;cs+class://Castle/MicroKernel/DefaultKernel;cs+interface://Castle/MicroKernel/IKernel;DefaultKernel in Castle.MicroKernel.DefaultKernel
True;Assignment;cs+class://Castle/MicroKernel/DefaultKernel;cs+interface://Castle/MicroKernel/IKernel;AddChildKernel in Castle.MicroKernel.DefaultKernel
True;Return;cs+class://Castle/MicroKernel/DefaultKernel;cs+interface://Castle/MicroKernel/IKernel;Register in Castle.MicroKernel.DefaultKernel
True;Parameter;cs+class://Castle/MicroKernel/DefaultKernel;cs+interface://Castle/MicroKernel/IKernel;CreateLifestyleManager in Castle.MicroKernel.DefaultKernel
True;Parameter;cs+class://Castle/MicroKernel/DefaultKernel;cs+interface://Castle/MicroKernel/IKernel;AddFacility in Castle.MicroKernel.DefaultKernel
True;Return;cs+class://Castle/MicroKernel/DefaultKernel;cs+interface://Castle/MicroKernel/IKernel;AddFacility in Castle.MicroKernel.DefaultKernel
True;Assignment;cs+class://Castle/MicroKernel/DefaultKernel;cs+interface://Castle/MicroKernel/IKernel;WindsorContainer in Castle.Windsor.WindsorContainer
True;VariableInitializer;cs+class://Castle/MicroKernel/DefaultKernel;cs+interface://Castle/MicroKernel/IKernel;ProperDeserialization in Castle.Windsor.Tests.Config.AppDomainConfigSourceTestCase
True;VariableInitializer;cs+class://Castle/MicroKernel/DefaultKernel;cs+interface://Castle/MicroKernel/IKernel;ComponentIdGetsLoadedFromTheParsedConfiguration in Castle.Windsor.Tests.ConfigXmlInterpreterTestCase
True;VariableInitializer;cs+class://Castle/MicroKernel/DefaultKernel;cs+interface://Castle/MicroKernel/IKernel;CorrectConfigurationMapping in Castle.Windsor.Tests.ConfigXmlInterpreterTestCase
True;VariableInitializer;cs+class://Castle/MicroKernel/DefaultKernel;cs+interface://Castle/MicroKernel/IKernel;MissingManifestResourceConfiguration in Castle.Windsor.Tests.ConfigXmlInterpreterTestCase
True;VariableInitializer;cs+class://Castle/MicroKernel/DefaultKernel;cs+interface://Castle/MicroKernel/IKernel;ProperDeserialization in Castle.Windsor.Tests.ConfigXmlInterpreterTestCase
True;VariableInitializer;cs+class://Castle/MicroKernel/DefaultKernel;cs+interface://Castle/MicroKernel/IKernel;ProperManifestDeserialization in Castle.Windsor.Tests.ConfigXmlInterpreterTestCase
True;Assignment;cs+class://Castle/MicroKernel/DefaultKernel;cs+interface://Castle/MicroKernel/IKernel;SetUp in Castle.Windsor.Tests.CustomActivatorTestCase
True;VariableInitializer;cs+class://Castle/MicroKernel/DefaultKernel;cs+interface://Castle/MicroKernel/IKernel;Public_property_with_Protected_setter_causes_Object_Reference_exception in Castle.MicroKernel.Tests.Bugs.IoC_117
True;VariableInitializer;cs+class://Castle/MicroKernel/DefaultKernel;cs+interface://Castle/MicroKernel/IKernel;AddingComponentToRootKernelWhenChildKernelHasStartableFacility in Castle.MicroKernel.Tests.Bugs.IoC_95
True;VariableInitializer;cs+class://Castle/MicroKernel/DefaultKernel;cs+interface://Castle/MicroKernel/IKernel;AddingComponentToRootKernelWhenChildKernelHasStartableFacility in Castle.MicroKernel.Tests.Bugs.IoC_95
True;Assignment;cs+class://Castle/MicroKernel/DefaultKernel;cs+interface://Castle/MicroKernel/IKernel;SetUp in CastleTests.Bugs.Ioc113.IoC_113_When_resolving_initializable_disposable_and_startable_component
True;Assignment;cs+class://Castle/MicroKernel/DefaultKernel;cs+interface://Castle/MicroKernel/IKernel;SetUp in Castle.Windsor.Tests.Facilities.Startable.StartableFacilityTestCase
True;Assignment;cs+class://Castle/MicroKernel/DefaultKernel;cs+interface://Castle/MicroKernel/IKernel;Init in CastleTests.Facilities.FacilityTestCase
True;Assignment;cs+class://Castle/MicroKernel/DefaultKernel;cs+interface://Castle/MicroKernel/IKernel;Init in Castle.MicroKernel.Tests.GraphTestCase
True;Assignment;cs+class://Castle/MicroKernel/DefaultKernel;cs+interface://Castle/MicroKernel/IKernel;Multithreaded in Castle.MicroKernel.Tests.Pools.MultithreadedPooledTestCase
True;VariableInitializer;cs+class://Castle/MicroKernel/DefaultKernel;cs+interface://Castle/MicroKernel/IKernel;KernelSerialization in Castle.MicroKernel.Tests.SerializationTestCase
True;VariableInitializer;cs+class://Castle/MicroKernel/DefaultKernel;cs+interface://Castle/MicroKernel/IKernel;AddChildKernelToTwoParentsThrowsException in CastleTests.SubContainers.SubContainersTestCase
True;VariableInitializer;cs+class://Castle/MicroKernel/DefaultKernel;cs+interface://Castle/MicroKernel/IKernel;AddChildKernelToTwoParentsThrowsException in CastleTests.SubContainers.SubContainersTestCase
True;Parameter;cs+class://Castle/MicroKernel/DefaultKernel;cs+interface://Castle/MicroKernel/IKernel;ChildDependenciesIsSatisfiedEvenWhenComponentTakesLongToBeAddedToParentContainer in CastleTests.SubContainers.SubContainersTestCase
True;VariableInitializer;cs+class://Castle/MicroKernel/DefaultKernel;cs+interface://Castle/MicroKernel/IKernel;ChildDependenciesSatisfiedAmongContainers in CastleTests.SubContainers.SubContainersTestCase
True;VariableInitializer;cs+class://Castle/MicroKernel/DefaultKernel;cs+interface://Castle/MicroKernel/IKernel;ChildKernelFindsAndCreateParentComponent in CastleTests.SubContainers.SubContainersTestCase
True;VariableInitializer;cs+class://Castle/MicroKernel/DefaultKernel;cs+interface://Castle/MicroKernel/IKernel;ChildKernelOverloadsParentKernel1 in CastleTests.SubContainers.SubContainersTestCase
True;VariableInitializer;cs+class://Castle/MicroKernel/DefaultKernel;cs+interface://Castle/MicroKernel/IKernel;ChildKernelOverloadsParentKernel2 in CastleTests.SubContainers.SubContainersTestCase
True;VariableInitializer;cs+class://Castle/MicroKernel/DefaultKernel;cs+interface://Castle/MicroKernel/IKernel;DependenciesSatisfiedAmongContainers in CastleTests.SubContainers.SubContainersTestCase
True;VariableInitializer;cs+class://Castle/MicroKernel/DefaultKernel;cs+interface://Castle/MicroKernel/IKernel;DependenciesSatisfiedAmongContainersUsingEvents in CastleTests.SubContainers.SubContainersTestCase
True;VariableInitializer;cs+class://Castle/MicroKernel/DefaultKernel;cs+interface://Castle/MicroKernel/IKernel;ParentKernelFindsAndCreateChildComponent in CastleTests.SubContainers.SubContainersTestCase
True;VariableInitializer;cs+class://Castle/MicroKernel/DefaultKernel;cs+interface://Castle/MicroKernel/IKernel;RemoveChildKernelCleansUp in CastleTests.SubContainers.SubContainersTestCase
True;VariableInitializer;cs+class://Castle/MicroKernel/DefaultKernel;cs+interface://Castle/MicroKernel/IKernel;RemovingChildKernelUnsubscribesFromParentEvents in CastleTests.SubContainers.SubContainersTestCase
True;Parameter;cs+class://Castle/MicroKernel/DefaultKernel;cs+interface://Castle/MicroKernel/IKernel;Requesting_parent_component_with_child_dependency_from_child_component in CastleTests.SubContainers.SubContainersTestCase
True;Parameter;cs+class://Castle/MicroKernel/DefaultKernel;cs+interface://Castle/MicroKernel/IKernel;Parent_component_will_NOT_have_dependencies_from_child in CastleTests.SubContainers.SubContainersTestCase
True;Parameter;cs+class://Castle/MicroKernel/DefaultKernel;cs+interface://Castle/MicroKernel/IKernel;Singleton_withNonSingletonDependencies_doesNotReResolveDependencies in CastleTests.SubContainers.SubContainersTestCase
True;Parameter;cs+class://Castle/MicroKernel/DefaultKernel;cs+interface://Castle/MicroKernel/IKernel;Singleton_withNonSingletonDependencies_doesNotReResolveDependencies in CastleTests.SubContainers.SubContainersTestCase
True;Parameter;cs+class://Castle/MicroKernel/DefaultKernel;cs+interface://Castle/MicroKernel/IKernel;Three_level_hierarchy in CastleTests.SubContainers.SubContainersTestCase
True;Parameter;cs+class://Castle/MicroKernel/DefaultKernel;cs+interface://Castle/MicroKernel/IKernel;Three_level_hierarchy in CastleTests.SubContainers.SubContainersTestCase
True;VariableInitializer;cs+class://Castle/MicroKernel/DefaultKernel;cs+interface://Castle/MicroKernel/IKernel;Do_NOT_UseChildComponentsForParentDependenciesWhenRequestedFromChild in CastleTests.SubContainers.SubContainersTestCase
True;Parameter;cs+class://Castle/MicroKernel/DefaultKernel;cs+interface://Castle/MicroKernel/IKernel;TryResolvingViaChildKernelShouldNotThrowException in CastleTests.SubContainers.SubContainersTestCase
True;VariableInitializer;cs+class://Castle/MicroKernel/DefaultKernel;cs+interface://Castle/MicroKernel/IKernel;WillAskResolverWhenTryingToResolveDependencyAfterAnotherHandlerWasRegistered in Castle.MicroKernel.Tests.SubResolverTestCase
True;Cast;cs+class://Castle/MicroKernel/DefaultKernel;cs+interface://Castle/MicroKernel/IKernel;TransientMultiConstructorTest in Castle.MicroKernel.Tests.TransientMultiConstructorTestCase
True;Cast;cs+class://Castle/MicroKernel/DefaultKernel;cs+interface://Castle/MicroKernel/IKernel;TransientMultipleConstructorNonValueTypeTest in Castle.MicroKernel.Tests.TransientMultiConstructorTestCase
