fromType;toType;fromMethod;toMethod;calledFrom
cs+class://ProjectManager/Controls/TreeView/ProjectTreeView;cs+class://System/Windows/Forms/DragDropTreeView;TreeNode ChangeDropTarget(TreeNode);TreeNode ChangeDropTarget(TreeNode);OnDragOver
cs+class://ProjectManager/Controls/TreeView/ProjectTreeView;cs+class://System/Windows/Forms/DragDropTreeView;TreeNode ChangeDropTarget(TreeNode);TreeNode ChangeDropTarget(TreeNode);OnDragDrop
cs+class://ProjectManager/Controls/TreeView/ProjectTreeView;cs+class://System/Windows/Forms/DragDropTreeView;TreeNode ChangeDropTarget(TreeNode);TreeNode ChangeDropTarget(TreeNode);OnDragDrop
cs+class://ProjectManager/Controls/TreeView/ProjectTreeView;cs+class://System/Windows/Forms/DragDropTreeView;Void OnMoveNode(TreeNode, TreeNode);Void OnMoveNode(TreeNode, TreeNode);DragNodes
cs+class://ProjectManager/Controls/TreeView/ProjectTreeView;cs+class://System/Windows/Forms/DragDropTreeView;Void OnCopyNode(TreeNode, TreeNode);Void OnCopyNode(TreeNode, TreeNode);DragNodes
cs+class://ProjectManager/Controls/TreeView/InputSwfNode;cs+class://ProjectManager/Controls/TreeView/SwfFileNode;Void Refresh(Boolean);Void Refresh(Boolean);RefreshWithFeedback
cs+class://ProjectManager/Controls/TreeView/WatcherNode;cs+class://ProjectManager/Controls/TreeView/DirectoryNode;Void Dispose();Void Dispose();Dispose
cs+class://ProjectManager/Controls/TreeView/WatcherNode;cs+class://ProjectManager/Controls/TreeView/DirectoryNode;Void Refresh(Boolean);Void Refresh(Boolean);PopulateChildNodes
cs+class://ProjectManager/Controls/TreeView/WatcherNode;cs+class://ProjectManager/Controls/TreeView/DirectoryNode;Void Dispose();Void Dispose();PopulateChildNodes
cs+class://ProjectManager/Controls/TreeView/WatcherNode;cs+class://ProjectManager/Controls/TreeView/DirectoryNode;Void Refresh(Boolean);Void Refresh(Boolean);PopulateDirectories
cs+class://ProjectManager/Controls/TreeView/WatcherNode;cs+class://ProjectManager/Controls/TreeView/DirectoryNode;Void Refresh(Boolean);Void Refresh(Boolean);PopulateDirectories
cs+class://ProjectManager/Controls/TreeView/WatcherNode;cs+class://ProjectManager/Controls/TreeView/DirectoryNode;Void Refresh(Boolean);Void Refresh(Boolean);PopulateFiles
cs+class://AS3Context/Context;cs+class://AS2Context/Context;Void UpdateCurrentFile(Boolean);Void UpdateCurrentFile(Boolean);(field initializer)
cs+class://AS3Context/Context;cs+class://AS2Context/Context;Void UpdateContext(Int32);Void UpdateContext(Int32);(field initializer)
cs+class://AS3Context/Context;cs+class://AS2Context/Context;Void UpdateCurrentFile(Boolean);Void UpdateCurrentFile(Boolean);(field initializer)
cs+class://AS3Context/Context;cs+class://AS2Context/Context;Void UpdateCurrentFile(Boolean);Void UpdateCurrentFile(Boolean);(field initializer)
cs+class://AS3Context/Context;cs+class://AS2Context/Context;Void BuildClassPath();Void BuildClassPath();(field initializer)
cs+class://AS3Context/Context;cs+class://AS2Context/Context;Void GetCurrentFileModel(String);Void GetCurrentFileModel(String);(field initializer)
cs+class://AS3Context/Context;cs+class://AS2Context/Context;Void TrackTextChange(ScintillaControl, Int32, Int32, Int32);Void TrackTextChange(ScintillaControl, Int32, Int32, Int32);OnTextChanged
cs+class://AS3Context/Context;cs+class://AS2Context/Context;Void BuildClassPath();Void BuildClassPath();Setup
cs+class://AS3Context/Context;cs+class://AS2Context/Context;Void ExploreVirtualPath(PathModel);Void ExploreVirtualPath(PathModel);ExplorePath
cs+class://AS3Context/Context;cs+class://AS2Context/Context;Void UpdateCurrentFile(Boolean);Void UpdateCurrentFile(Boolean);cacheRefreshTimer_Tick
cs+class://AS3Context/Context;cs+class://AS2Context/Context;FileModel CreateFileModel(String);FileModel CreateFileModel(String);GetCachedFileModel
cs+class://AS3Context/Context;cs+class://AS2Context/Context;FileModel CreateFileModel(String);FileModel CreateFileModel(String);GetFileModel
cs+class://AS3Context/Context;cs+class://AS2Context/Context;Void UpdateCurrentFile(Boolean);Void UpdateCurrentFile(Boolean);GetCurrentFileModel
cs+class://AS3Context/Context;cs+class://AS2Context/Context;Void UpdateContext(Int32);Void UpdateContext(Int32);GetCurrentFileModel
cs+class://AS3Context/Context;cs+class://AS2Context/Context;Void UpdateContext(Int32);Void UpdateContext(Int32);UpdateCurrentFile
cs+class://AS3Context/Context;cs+class://AS2Context/Context;Void UpdateCurrentFile(Boolean);Void UpdateCurrentFile(Boolean);UpdateContext
cs+class://AS3Context/Context;cs+class://AS2Context/Context;ClassModel ResolveType(String, FileModel);ClassModel ResolveType(String, FileModel);OnSelectOutlineNode
cs+class://AS3Context/Context;cs+class://AS2Context/Context;FileModel CreateFileModel(String);FileModel CreateFileModel(String);MakeIntrinsic
cs+class://AS3Context/Context;cs+class://AS2Context/Context;Void InitTopLevelElements();Void InitTopLevelElements();BuildClassPath
cs+class://AS3Context/Context;cs+class://AS2Context/Context;Void UpdateCurrentFile(Boolean);Void UpdateCurrentFile(Boolean);(field initializer)
cs+class://AS3Context/Context;cs+class://AS2Context/Context;ClassModel ResolveType(String, FileModel);ClassModel ResolveType(String, FileModel);ResolveTopLevelElement
cs+class://AS3Context/Context;cs+class://AS2Context/Context;ClassModel ResolveType(String, FileModel);ClassModel ResolveType(String, FileModel);ResolveTopLevelElement
cs+class://AS3Context/Context;cs+class://AS2Context/Context;ClassModel ResolveType(String, FileModel);ClassModel ResolveType(String, FileModel);ResolveTopLevelElement
cs+class://AS3Context/Context;cs+class://AS2Context/Context;ClassModel ResolveType(String, FileModel);ClassModel ResolveType(String, FileModel);ResolveImports
cs+class://AS3Context/Context;cs+class://AS2Context/Context;ClassModel ResolveType(String, FileModel);ClassModel ResolveType(String, FileModel);ResolveType
cs+class://AS3Context/Context;cs+class://AS2Context/Context;ClassModel ResolveType(String, FileModel);ClassModel ResolveType(String, FileModel);ResolveType
cs+class://AS3Context/Context;cs+class://AS2Context/Context;ClassModel ResolveType(String, FileModel);ClassModel ResolveType(String, FileModel);ResolveTypeIndex
cs+class://AS3Context/Context;cs+class://AS2Context/Context;ClassModel ResolveType(String, FileModel);ClassModel ResolveType(String, FileModel);ResolveTypeIndex
cs+class://AS3Context/Context;cs+class://AS2Context/Context;Void InitTopLevelElements();Void InitTopLevelElements();GetTopLevelElements
cs+class://AS3Context/Context;cs+class://AS2Context/Context;Void RunCMD(String);Void RunCMD(String);CheckSyntax
cs+class://AS3Context/Context;cs+class://AS2Context/Context;Void RunCMD(String);Void RunCMD(String);BuildCMD
cs+class://HaXeContext/Context;cs+class://AS2Context/Context;Void UpdateCurrentFile(Boolean);Void UpdateCurrentFile(Boolean);(field initializer)
cs+class://HaXeContext/Context;cs+class://AS2Context/Context;Void UpdateCurrentFile(Boolean);Void UpdateCurrentFile(Boolean);(field initializer)
cs+class://HaXeContext/Context;cs+class://AS2Context/Context;Void UpdateCurrentFile(Boolean);Void UpdateCurrentFile(Boolean);(field initializer)
cs+class://HaXeContext/Context;cs+class://AS2Context/Context;Void BuildClassPath();Void BuildClassPath();(field initializer)
cs+class://HaXeContext/Context;cs+class://AS2Context/Context;Void BuildClassPath();Void BuildClassPath();Setup
cs+class://HaXeContext/Context;cs+class://AS2Context/Context;Boolean ExplorePath(PathModel);Boolean ExplorePath(PathModel);AddPath
cs+class://HaXeContext/Context;cs+class://AS2Context/Context;Void ExploreVirtualPath(PathModel);Void ExploreVirtualPath(PathModel);ExplorePath
cs+class://HaXeContext/Context;cs+class://AS2Context/Context;Void UpdateCurrentFile(Boolean);Void UpdateCurrentFile(Boolean);cacheRefreshTimer_Tick
cs+class://HaXeContext/Context;cs+class://AS2Context/Context;MemberList GetVisibleExternalElements();MemberList GetVisibleExternalElements();cacheRefreshTimer_Tick
cs+class://HaXeContext/Context;cs+class://AS2Context/Context;Void UpdateCurrentFile(Boolean);Void UpdateCurrentFile(Boolean);GetCurrentFileModel
cs+class://HaXeContext/Context;cs+class://AS2Context/Context;Void UpdateCurrentFile(Boolean);Void UpdateCurrentFile(Boolean);UpdateContext
cs+class://HaXeContext/Context;cs+class://AS2Context/Context;ClassModel ResolveType(String, FileModel);ClassModel ResolveType(String, FileModel);OnSelectOutlineNode
cs+class://HaXeContext/Context;cs+class://AS2Context/Context;Void InitTopLevelElements();Void InitTopLevelElements();BuildClassPath
cs+class://HaXeContext/Context;cs+class://AS2Context/Context;Void UpdateCurrentFile(Boolean);Void UpdateCurrentFile(Boolean);(field initializer)
cs+class://HaXeContext/Context;cs+class://AS2Context/Context;ClassModel ResolveType(String, FileModel);ClassModel ResolveType(String, FileModel);ResolveTopLevelElement
cs+class://HaXeContext/Context;cs+class://AS2Context/Context;ClassModel ResolveType(String, FileModel);ClassModel ResolveType(String, FileModel);ResolveTopLevelElement
cs+class://HaXeContext/Context;cs+class://AS2Context/Context;ClassModel ResolveType(String, FileModel);ClassModel ResolveType(String, FileModel);ResolveTopLevelElement
cs+class://HaXeContext/Context;cs+class://AS2Context/Context;ClassModel ResolveType(String, FileModel);ClassModel ResolveType(String, FileModel);ResolveImports
cs+class://HaXeContext/Context;cs+class://AS2Context/Context;FileModel ResolvePackage(String, Boolean);FileModel ResolvePackage(String, Boolean);ResolveImports
cs+class://HaXeContext/Context;cs+class://AS2Context/Context;FileModel ResolvePackage(String, Boolean);FileModel ResolvePackage(String, Boolean);ResolveImports
cs+class://HaXeContext/Context;cs+class://AS2Context/Context;FileModel ResolvePackage(String, Boolean);FileModel ResolvePackage(String, Boolean);ResolveType
cs+class://HaXeContext/Context;cs+class://AS2Context/Context;ClassModel ResolveType(String, FileModel);ClassModel ResolveType(String, FileModel);ResolveType
cs+class://HaXeContext/Context;cs+class://AS2Context/Context;FileModel ResolvePackage(String, Boolean);FileModel ResolvePackage(String, Boolean);ResolveType
cs+class://HaXeContext/Context;cs+class://AS2Context/Context;ClassModel ResolveType(String, FileModel);ClassModel ResolveType(String, FileModel);ResolveType
cs+class://HaXeContext/Context;cs+class://AS2Context/Context;ClassModel ResolveType(String, FileModel);ClassModel ResolveType(String, FileModel);ResolveTypeIndex
cs+class://HaXeContext/Context;cs+class://AS2Context/Context;ClassModel ResolveType(String, FileModel);ClassModel ResolveType(String, FileModel);ResolveTypeIndex
cs+class://HaXeContext/Context;cs+class://AS2Context/Context;FileModel GetFileModel(String);FileModel GetFileModel(String);LocateClassFile
cs+class://HaXeContext/Context;cs+class://AS2Context/Context;Void InitTopLevelElements();Void InitTopLevelElements();GetTopLevelElements
cs+class://HaXeContext/Context;cs+class://AS2Context/Context;FileModel ResolvePackage(String, Boolean);FileModel ResolvePackage(String, Boolean);GetVisibleExternalElements
cs+class://HaXeContext/Context;cs+class://AS2Context/Context;FileModel ResolvePackage(String, Boolean);FileModel ResolvePackage(String, Boolean);GetVisibleExternalElements
cs+class://HaXeContext/Context;cs+class://AS2Context/Context;MemberList ResolveImports(FileModel);MemberList ResolveImports(FileModel);GetVisibleExternalElements
cs+class://HaXeContext/Context;cs+class://AS2Context/Context;Void RunCMD(String);Void RunCMD(String);CheckSyntax
cs+class://HaXeContext/Context;cs+class://AS2Context/Context;Void RunCMD(String);Void RunCMD(String);BuildCMD
cs+class://CodeRefactor/Commands/Move;cs+class://CodeRefactor/Commands/RefactorCommand[1];Boolean IsValid();Boolean IsValid();Execute
cs+class://CodeRefactor/Commands/Move;cs+class://CodeRefactor/Commands/RefactorCommand[1];Void ExecutionImplementation();Void ExecutionImplementation();Execute
cs+class://CodeRefactor/Commands/OrganizeImports;cs+class://CodeRefactor/Commands/RefactorCommand[1];Boolean IsValid();Boolean IsValid();Execute
cs+class://CodeRefactor/Commands/OrganizeImports;cs+class://CodeRefactor/Commands/RefactorCommand[1];Void ExecutionImplementation();Void ExecutionImplementation();Execute
cs+class://CodeRefactor/Commands/FindAllReferences;cs+class://CodeRefactor/Commands/RefactorCommand[1];Boolean IsValid();Boolean IsValid();Execute
cs+class://CodeRefactor/Commands/FindAllReferences;cs+class://CodeRefactor/Commands/RefactorCommand[1];Void ExecutionImplementation();Void ExecutionImplementation();Execute
cs+class://CodeRefactor/Commands/Rename;cs+class://CodeRefactor/Commands/RefactorCommand[1];Boolean IsValid();Boolean IsValid();Execute
cs+class://CodeRefactor/Commands/Rename;cs+class://CodeRefactor/Commands/RefactorCommand[1];Void ExecutionImplementation();Void ExecutionImplementation();Execute
cs+class://CodeRefactor/Commands/RenameFile;cs+class://CodeRefactor/Commands/RefactorCommand[1];Boolean IsValid();Boolean IsValid();Execute
cs+class://CodeRefactor/Commands/RenameFile;cs+class://CodeRefactor/Commands/RefactorCommand[1];Void ExecutionImplementation();Void ExecutionImplementation();Execute
cs+class://PHPContext/Context;cs+class://AS2Context/Context;Void BuildClassPath();Void BuildClassPath();(field initializer)
cs+class://PHPContext/Context;cs+class://AS2Context/Context;Void GetCurrentFileModel(String);Void GetCurrentFileModel(String);(field initializer)
cs+class://PHPContext/Context;cs+class://AS2Context/Context;Void CheckModel(Boolean);Void CheckModel(Boolean);SetCurrentFile
cs+class://PHPContext/Context;cs+class://AS2Context/Context;Void BuildClassPath();Void BuildClassPath();Setup
cs+class://PHPContext/Context;cs+class://AS2Context/Context;Void UpdateTopLevelElements();Void UpdateTopLevelElements();UpdateContext
cs+class://PHPContext/Context;cs+class://AS2Context/Context;ClassModel ResolveType(String, FileModel);ClassModel ResolveType(String, FileModel);OnSelectOutlineNode
cs+class://PHPContext/Context;cs+class://AS2Context/Context;Void InitTopLevelElements();Void InitTopLevelElements();BuildClassPath
cs+class://PHPContext/Context;cs+class://AS2Context/Context;Void UpdateTopLevelElements();Void UpdateTopLevelElements();BuildClassPath
cs+class://PHPContext/Context;cs+class://AS2Context/Context;Void UpdateTopLevelElements();Void UpdateTopLevelElements();(field initializer)
