fromType;toType;fromMethod;toMethod;calledFrom
cs+class://Raven/Database/Bundles/MoreLikeThis/RavenMoreLikeThis;cs+class://Lucene/Net/Search/Similar/MoreLikeThis;PriorityQueue RetrieveTerms(Int32);PriorityQueue RetrieveTerms(Int32);RetrieveInterestingTerms
cs+class://Raven/Database/Indexing/ReduceBatchSizeAutoTuner;cs+class://Raven/Database/Indexing/BaseBatchSizeAutoTuner;Void RecordAmountOfItems(Int32);Void RecordAmountOfItems(Int32);AutoThrottleBatchSize
cs+class://Raven/Database/Indexing/ReduceBatchSizeAutoTuner;cs+class://Raven/Database/Indexing/BaseBatchSizeAutoTuner;IEnumerable GetLastAmountOfItems();IEnumerable GetLastAmountOfItems();ConsiderIncreasingBatchSize
cs+class://Raven/Database/Indexing/ReduceBatchSizeAutoTuner;cs+class://Raven/Database/Indexing/BaseBatchSizeAutoTuner;IEnumerable GetLastAmountOfItems();IEnumerable GetLastAmountOfItems();ConsiderDecreasingBatchSize
cs+class://Raven/Database/Indexing/IndexBatchSizeAutoTuner;cs+class://Raven/Database/Indexing/BaseBatchSizeAutoTuner;Void RecordAmountOfItems(Int32);Void RecordAmountOfItems(Int32);AutoThrottleBatchSize
cs+class://Raven/Database/Indexing/IndexBatchSizeAutoTuner;cs+class://Raven/Database/Indexing/BaseBatchSizeAutoTuner;IEnumerable GetLastAmountOfItems();IEnumerable GetLastAmountOfItems();ConsiderIncreasingBatchSize
cs+class://Raven/Database/Indexing/IndexBatchSizeAutoTuner;cs+class://Raven/Database/Indexing/BaseBatchSizeAutoTuner;IEnumerable GetLastAmountOfItems();IEnumerable GetLastAmountOfItems();ConsiderDecreasingBatchSize
cs+class://Raven/Database/Plugins/Catalogs/BuiltinFilteringCatalog;cs+class://Raven/Database/Plugins/Catalogs/FilteredCatalog;Boolean IsMatch(ComposablePartDefinition);Boolean IsMatch(ComposablePartDefinition);(field initializer)
cs+class://Raven/Database/Plugins/Catalogs/BuiltinFilteringCatalog;cs+class://Raven/Database/Plugins/Catalogs/FilteredCatalog;Boolean IsMatch(ComposablePartDefinition);Boolean IsMatch(ComposablePartDefinition);GetExports
cs+class://Raven/Database/Plugins/Catalogs/BundlesFilteredCatalog;cs+class://Raven/Database/Plugins/Catalogs/FilteredCatalog;Boolean IsMatch(ExportDefinition);Boolean IsMatch(ExportDefinition);(field initializer)
cs+class://Raven/Database/Plugins/Catalogs/BundlesFilteredCatalog;cs+class://Raven/Database/Plugins/Catalogs/FilteredCatalog;Boolean IsMatch(ExportDefinition);Boolean IsMatch(ExportDefinition);GetExports
cs+class://Raven/Database/Server/Security/MixedModeRequestAuthorizer;cs+class://Raven/Database/Server/Security/AbstractRequestAuthorizer;Void Initialize();Void Initialize();Initialize
cs+class://Raven/Database/Server/Security/MixedModeRequestAuthorizer;cs+class://Raven/Database/Server/Security/AbstractRequestAuthorizer;Void Initialize();Void Initialize();Initialize
cs+class://Raven/Database/Server/Security/Windows/WindowsRequestAuthorizer;cs+class://Raven/Database/Server/Security/AbstractRequestAuthorizer;Void Initialize();Void Initialize();Initialize
cs+class://Raven/Database/Server/Security/Windows/WindowsRequestAuthorizer;cs+class://Raven/Database/Server/Security/AbstractRequestAuthorizer;Void Initialize();Void Initialize();Initialize
cs+class://Raven/Database/Indexing/ReducingExecuter;cs+class://Raven/Database/Indexing/AbstractIndexingExecuter;DatabaseTask GetApplicableTask(IStorageActionsAccessor);DatabaseTask GetApplicableTask(IStorageActionsAccessor);ExecuteTasks
cs+class://Raven/Database/Indexing/ReducingExecuter;cs+class://Raven/Database/Indexing/AbstractIndexingExecuter;Void FlushAllIndexes();Void FlushAllIndexes();FlushIndexes
cs+class://Raven/Database/Indexing/ReducingExecuter;cs+class://Raven/Database/Indexing/AbstractIndexingExecuter;Boolean IsIndexStale(UnknownType, IStorageActionsAccessor, Boolean, UnknownType);Boolean IsIndexStale(UnknownType, IStorageActionsAccessor, Boolean, UnknownType);ExecuteIndexing
cs+class://Raven/Database/Indexing/ReducingExecuter;cs+class://Raven/Database/Indexing/AbstractIndexingExecuter;IndexToWorkOn GetIndexToWorkOn(UnknownType);IndexToWorkOn GetIndexToWorkOn(UnknownType);ExecuteIndexing
cs+class://Raven/Database/Indexing/ReducingExecuter;cs+class://Raven/Database/Indexing/AbstractIndexingExecuter;Void UpdateStalenessMetrics(Int32);Void UpdateStalenessMetrics(Int32);ExecuteIndexing
cs+class://Raven/Database/Indexing/ReducingExecuter;cs+class://Raven/Database/Indexing/AbstractIndexingExecuter;Void ExecuteIndexingWork(IList);Void ExecuteIndexingWork(IList);ExecuteIndexing
cs+class://Raven/Database/Indexing/MapReduceIndex;cs+class://Raven/Database/Indexing/Index;Void HandleCommitPoints(IndexedItemsInfo, IndexSegmentsInfo);Void HandleCommitPoints(IndexedItemsInfo, IndexSegmentsInfo);Write
cs+class://Raven/Database/Indexing/MapReduceIndex;cs+class://Raven/Database/Indexing/Index;Boolean IsUpToDateEnoughToWriteToDisk(UnknownType);Boolean IsUpToDateEnoughToWriteToDisk(UnknownType);WriteInMemoryIndexToDiskIfNecessary
cs+class://Raven/Database/Indexing/SimpleIndex;cs+class://Raven/Database/Indexing/Index;Void HandleCommitPoints(IndexedItemsInfo, IndexSegmentsInfo);Void HandleCommitPoints(IndexedItemsInfo, IndexSegmentsInfo);Write
cs+class://Raven/Database/Indexing/SimpleIndex;cs+class://Raven/Database/Indexing/Index;Boolean IsUpToDateEnoughToWriteToDisk(UnknownType);Boolean IsUpToDateEnoughToWriteToDisk(UnknownType);WriteInMemoryIndexToDiskIfNecessary
cs+class://Raven/Database/Indexing/IndexingExecuter;cs+class://Raven/Database/Indexing/AbstractIndexingExecuter;Void Dispose();Void Dispose();Execute
cs+class://Raven/Database/Indexing/IndexingExecuter;cs+class://Raven/Database/Indexing/AbstractIndexingExecuter;DatabaseTask GetApplicableTask(IStorageActionsAccessor);DatabaseTask GetApplicableTask(IStorageActionsAccessor);ExecuteTasks
cs+class://Raven/Database/Indexing/IndexingExecuter;cs+class://Raven/Database/Indexing/AbstractIndexingExecuter;Void FlushAllIndexes();Void FlushAllIndexes();FlushIndexes
cs+class://Raven/Database/Indexing/IndexingExecuter;cs+class://Raven/Database/Indexing/AbstractIndexingExecuter;Boolean IsIndexStale(UnknownType, IStorageActionsAccessor, Boolean, UnknownType);Boolean IsIndexStale(UnknownType, IStorageActionsAccessor, Boolean, UnknownType);ExecuteIndexing
cs+class://Raven/Database/Indexing/IndexingExecuter;cs+class://Raven/Database/Indexing/AbstractIndexingExecuter;IndexToWorkOn GetIndexToWorkOn(UnknownType);IndexToWorkOn GetIndexToWorkOn(UnknownType);ExecuteIndexing
cs+class://Raven/Database/Indexing/IndexingExecuter;cs+class://Raven/Database/Indexing/AbstractIndexingExecuter;Void UpdateStalenessMetrics(Int32);Void UpdateStalenessMetrics(Int32);ExecuteIndexing
cs+class://Raven/Database/Indexing/IndexingExecuter;cs+class://Raven/Database/Indexing/AbstractIndexingExecuter;Void ExecuteIndexingWork(IList);Void ExecuteIndexingWork(IList);ExecuteIndexing
cs+class://Raven/Database/Storage/Esent/Backup/BackupOperation;cs+class://Raven/Database/Storage/BaseBackupOperation;Void ExecuteBackup(String, Boolean);Void ExecuteBackup(String, Boolean);Execute
cs+class://Raven/Database/Storage/Esent/Backup/BackupOperation;cs+class://Raven/Database/Storage/BaseBackupOperation;Void OperationFinished();Void OperationFinished();Execute
cs+class://Raven/Database/Storage/Esent/Backup/RestoreOperation;cs+class://Raven/Database/Storage/BaseRestoreOperation;Boolean IsValidBackup(String);Boolean IsValidBackup(String);ValidateRestorePreconditionsAndReturnLogsPath
cs+class://Raven/Database/Storage/Voron/Backup/BackupOperation;cs+class://Raven/Database/Storage/BaseBackupOperation;Void ExecuteBackup(String, Boolean);Void ExecuteBackup(String, Boolean);Execute
cs+class://Raven/Database/Storage/Voron/Backup/RestoreOperation;cs+class://Raven/Database/Storage/BaseRestoreOperation;Boolean IsValidBackup(String);Boolean IsValidBackup(String);ValidateRestorePreconditionsAndReturnLogsPath
cs+class://NDesk/Options/OptionSet/ActionOption;cs+class://NDesk/Options/Option;Void OnParseComplete(OptionContext);Void OnParseComplete(OptionContext);Invoke
cs+class://NDesk/Options/OptionSet/ActionOption;cs+class://NDesk/Options/Option;Void OnParseComplete(OptionContext);Void OnParseComplete(OptionContext);Invoke
cs+class://NDesk/Options/OptionSet/ActionOption;cs+class://NDesk/Options/Option;Void OnParseComplete(OptionContext);Void OnParseComplete(OptionContext);Invoke
cs+class://NDesk/Options/OptionSet/ActionOption[1];cs+class://NDesk/Options/Option;Void OnParseComplete(OptionContext);Void OnParseComplete(OptionContext);Invoke
cs+class://NDesk/Options/OptionSet/ActionOption[1];cs+class://NDesk/Options/Option;Void OnParseComplete(OptionContext);Void OnParseComplete(OptionContext);Invoke
cs+class://NDesk/Options/OptionSet/ActionOption[1];cs+class://NDesk/Options/Option;Void OnParseComplete(OptionContext);Void OnParseComplete(OptionContext);Invoke
cs+class://NDesk/Options/OptionSet/ActionOption[2];cs+class://NDesk/Options/Option;Void OnParseComplete(OptionContext);Void OnParseComplete(OptionContext);Invoke
cs+class://NDesk/Options/OptionSet/ActionOption[2];cs+class://NDesk/Options/Option;Void OnParseComplete(OptionContext);Void OnParseComplete(OptionContext);Invoke
cs+class://NDesk/Options/OptionSet/ActionOption[2];cs+class://NDesk/Options/Option;Void OnParseComplete(OptionContext);Void OnParseComplete(OptionContext);Invoke
cs+class://Raven/Tests/Bugs/CompilingIndexesCreatesCacheDirectory;cs+class://Raven/Tests/Common/RavenTest;Void Dispose();Void Dispose();(field initializer)
cs+class://Raven/Tests/Bugs/DTC/NSB/DbShutDownMidTransaction;cs+class://Raven/Tests/Common/RavenTest;Void Dispose();Void Dispose();(field initializer)
cs+class://Raven/Tests/Bugs/LazilyLoadWithTransformerWhileUsingSharding;cs+class://Raven/Tests/Common/RavenTest;Void Dispose();Void Dispose();(field initializer)
cs+class://Raven/Tests/Bugs/LoadDocumentWithSelectMany;cs+class://Raven/Tests/Common/RavenTest;Void CreateDefaultIndexes(UnknownType);Void CreateDefaultIndexes(UnknownType);NewDocumentStore
cs+class://Raven/Tests/Bugs/LoadDocumentWithSelectMany;cs+class://Raven/Tests/Common/RavenTest;Void CreateDefaultIndexes(UnknownType);Void CreateDefaultIndexes(UnknownType);GetNewServer
cs+class://Raven/Tests/Linq/GroupByAndDocumentId;cs+class://Raven/Tests/Common/RavenTest;Void CreateDefaultIndexes(UnknownType);Void CreateDefaultIndexes(UnknownType);NewDocumentStore
