direct?;source;from;to;from declaration
True;Parameter;cs+class://OpenSim/Framework/Servers/HttpServer/BaseHttpServer;cs+interface://OpenSim/Framework/Servers/HttpServer/IHttpServer;StartupSpecific in OpenSim.OpenSim
True;Parameter;cs+class://OpenSim/Framework/Servers/HttpServer/BaseHttpServer;cs+interface://OpenSim/Framework/Servers/HttpServer/IHttpServer;RegionLoaded in OpenSim.Groups.GroupsServiceHGConnectorModule
True;Return;cs+class://OpenSim/Framework/Servers/HttpServer/BaseHttpServer;cs+interface://OpenSim/Framework/Servers/HttpServer/IHttpServer;GetHttpServer in OpenSim.Framework.Servers.MainServer
True;Return;cs+class://OpenSim/Framework/Servers/HttpServer/BaseHttpServer;cs+interface://OpenSim/Framework/Servers/HttpServer/IHttpServer;GetHttpServer in OpenSim.Framework.Servers.MainServer
True;Parameter;cs+class://OpenSim/Framework/Servers/HttpServer/BaseHttpServer;cs+interface://OpenSim/Framework/Servers/HttpServer/IHttpServer;NewAgentInventoryRequest in OpenSim.Region.ClientStack.Linden.NewFileAgentInventoryVariablePriceModule
True;Parameter;cs+class://OpenSim/Framework/Servers/HttpServer/BaseHttpServer;cs+interface://OpenSim/Framework/Servers/HttpServer/IHttpServer;CreateCaps in OpenSim.Region.CoreModules.Framework.CapabilitiesModule
True;Assignment;cs+class://OpenSim/Framework/Servers/HttpServer/BaseHttpServer;cs+interface://OpenSim/Framework/Servers/HttpServer/IHttpServer;AddRegion in OpenSim.Region.CoreModules.Scripting.LSLHttp.UrlModule
True;Parameter;cs+class://OpenSim/Framework/Servers/HttpServer/BaseHttpServer;cs+interface://OpenSim/Framework/Servers/HttpServer/IHttpServer;RegionLoaded in OpenSim.Region.CoreModules.ServiceConnectorsIn.Authentication.AuthenticationServiceInConnectorModule
True;Parameter;cs+class://OpenSim/Framework/Servers/HttpServer/BaseHttpServer;cs+interface://OpenSim/Framework/Servers/HttpServer/IHttpServer;RegionLoaded in OpenSim.Region.CoreModules.ServiceConnectorsIn.Grid.GridInfoServiceInConnectorModule
True;Parameter;cs+class://OpenSim/Framework/Servers/HttpServer/BaseHttpServer;cs+interface://OpenSim/Framework/Servers/HttpServer/IHttpServer;RegionLoaded in OpenSim.Region.CoreModules.ServiceConnectorsIn.Hypergrid.HypergridServiceInConnectorModule
True;Parameter;cs+class://OpenSim/Framework/Servers/HttpServer/BaseHttpServer;cs+interface://OpenSim/Framework/Servers/HttpServer/IHttpServer;RegionLoaded in OpenSim.Region.CoreModules.ServiceConnectorsIn.Hypergrid.HypergridServiceInConnectorModule
True;Parameter;cs+class://OpenSim/Framework/Servers/HttpServer/BaseHttpServer;cs+interface://OpenSim/Framework/Servers/HttpServer/IHttpServer;RegionLoaded in OpenSim.Region.CoreModules.ServiceConnectorsIn.Hypergrid.HypergridServiceInConnectorModule
True;Parameter;cs+class://OpenSim/Framework/Servers/HttpServer/BaseHttpServer;cs+interface://OpenSim/Framework/Servers/HttpServer/IHttpServer;RegionLoaded in OpenSim.Region.CoreModules.ServiceConnectorsIn.Hypergrid.HypergridServiceInConnectorModule
True;Parameter;cs+class://OpenSim/Framework/Servers/HttpServer/BaseHttpServer;cs+interface://OpenSim/Framework/Servers/HttpServer/IHttpServer;Initialise in OpenSim.Region.CoreModules.ServiceConnectorsIn.MapImage.MapImageServiceInConnectorModule
True;VariableInitializer;cs+class://OpenSim/Framework/Servers/HttpServer/BaseHttpServer;cs+interface://OpenSim/Framework/Servers/HttpServer/IHttpServer;InitialiseService in OpenSim.Region.CoreModules.ServiceConnectorsOut.Profile.LocalUserProfilesServicesConnector
True;VariableInitializer;cs+class://OpenSim/Framework/Servers/HttpServer/BaseHttpServer;cs+interface://OpenSim/Framework/Servers/HttpServer/IHttpServer;AddRegion in OpenSim.Region.OptionalModules.World.MoneyModule.SampleMoneyModule
True;Parameter;cs+class://OpenSim/Framework/Servers/HttpServer/BaseHttpServer;cs+interface://OpenSim/Framework/Servers/HttpServer/IHttpServer;Initialise in OpenSim.Server.Base.HttpServerBase
True;Assignment;cs+class://OpenSim/Framework/Servers/HttpServer/BaseHttpServer;cs+interface://OpenSim/Framework/Servers/HttpServer/IHttpServer;GetServer in OpenSim.Server.Base.PluginLoader
True;Assignment;cs+class://OpenSim/Framework/Servers/HttpServer/BaseHttpServer;cs+interface://OpenSim/Framework/Servers/HttpServer/IHttpServer;Main in OpenSim.Server.OpenSimServer
False;Parameter;cs+class://OpenSim/Framework/Servers/HttpServer/BinaryStreamHandler;cs+class://OpenSim/Framework/Servers/HttpServer/BaseStreamHandler;UploadBakedTexture in OpenSim.Capabilities.Handlers.UploadBakedTextureHandler
False;Parameter;cs+class://OpenSim/Framework/Servers/HttpServer/BinaryStreamHandler;cs+class://OpenSim/Framework/Servers/HttpServer/BaseStreamHandler;NewAgentInventoryRequest in OpenSim.Region.ClientStack.Linden.NewFileAgentInventoryVariablePriceModule
False;Parameter;cs+class://OpenSim/Framework/Servers/HttpServer/BinaryStreamHandler;cs+class://OpenSim/Framework/Servers/HttpServer/BaseStreamHandler;ScriptTaskInventory in OpenSim.Region.ClientStack.Linden.BunchOfCaps
False;Parameter;cs+class://OpenSim/Framework/Servers/HttpServer/BinaryStreamHandler;cs+class://OpenSim/Framework/Servers/HttpServer/BaseStreamHandler;NewAgentInventoryRequest in OpenSim.Region.ClientStack.Linden.BunchOfCaps
False;Parameter;cs+class://OpenSim/Framework/Servers/HttpServer/BinaryStreamHandler;cs+class://OpenSim/Framework/Servers/HttpServer/BaseStreamHandler;NoteCardAgentInventory in OpenSim.Region.ClientStack.Linden.BunchOfCaps
True;Parameter;cs+class://OpenSim/Framework/Servers/HttpServer/OSHttpRequest;cs+interface://OpenSim/Framework/Servers/HttpServer/IOSHttpRequest;HandleRequest in OpenSim.Framework.Servers.HttpServer.BaseHttpServer
True;Parameter;cs+class://OpenSim/Framework/Servers/HttpServer/OSHttpRequest;cs+interface://OpenSim/Framework/Servers/HttpServer/IOSHttpRequest;HandleRequest in OpenSim.Framework.Servers.HttpServer.BaseHttpServer
True;Parameter;cs+class://OpenSim/Framework/Servers/HttpServer/OSHttpResponse;cs+interface://OpenSim/Framework/Servers/HttpServer/IOSHttpResponse;HandleRequest in OpenSim.Framework.Servers.HttpServer.BaseHttpServer
True;Parameter;cs+class://OpenSim/Framework/Servers/HttpServer/OSHttpResponse;cs+interface://OpenSim/Framework/Servers/HttpServer/IOSHttpResponse;HandleRequest in OpenSim.Framework.Servers.HttpServer.BaseHttpServer
False;VariableInitializer;cs+class://OpenSim/Framework/Servers/HttpServer/RestHTTPHandler;cs+class://OpenSim/Framework/Servers/HttpServer/BaseHTTPHandler;GetMeshServerConnector in OpenSim.Capabilities.Handlers.GetMeshServerConnector
